Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_LOGIN,Chrome 120.0.0.0,,,31-01-2024 15:31:49,31-01-2024 15:32:10,21.731s,FAILED
,,,,,,,
Test Cases/TC_CURA_LOGIN/CURA_LOGIN_BYGLOBAL_001,Chrome 120.0.0.0,,,31-01-2024 15:32:02,31-01-2024 15:32:10,8.191s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 120.0.0.0,,,31-01-2024 15:32:02,31-01-2024 15:32:03,0.627s,PASSED
"click(findTestObject(""Cura_Pages/CURA_LOGIN_OR/CURA_LOGIN_LOGIN VALIDATION_OR/Page_CURA Healthcare Service/amenu-toggle""))",Chrome 120.0.0.0,,,31-01-2024 15:32:04,31-01-2024 15:32:05,1.702s,PASSED
"click(findTestObject(""Object Repository/Cura_Pages/CURA_LOGIN_OR/CURA_LOGIN_LOGIN VALIDATION_OR/Page_CURA Healthcare Service/a_Login""))",Chrome 120.0.0.0,,,31-01-2024 15:32:05,31-01-2024 15:32:07,1.527s,PASSED
"setText(findTestObject(""Object Repository/Cura_Pages/CURA_LOGIN_OR/CURA_LOGIN_LOGIN VALIDATION_OR/Page_CURA Healthcare Service/input_username""), user)",Chrome 120.0.0.0,,,31-01-2024 15:32:07,31-01-2024 15:32:08,1.249s,FAILED
Start tear down : tearDownTestCase,Chrome 120.0.0.0,,,31-01-2024 15:32:08,31-01-2024 15:32:10,2.308s,PASSED
Start listener action : sampleAfterTestCase,Chrome 120.0.0.0,,,31-01-2024 15:32:10,31-01-2024 15:32:10,0.047s,PASSED
